bom_stn_num,name,lat,long,state,location_types,forecast_site_classification,basin,agency,featreal,objectid
7139,Paynes Find,-29.2708,117.6836,WA,"rain gauge;",data,Ninghan,Private owner,2024/10/10 00:00:00,8245
7149,Meekatharra,-26.5942,118.4883,WA,"rain gauge;",data,Murchison River,Bureau of meteorology,2024/10/10 00:00:00,8246
7152,Kumarina,-24.75,119.6056,WA,"rain gauge;",data,Gascoyne River,Private owner,2024/10/10 00:00:00,8247
7153,Prairie Downs,-23.5531,119.1478,WA,"rain gauge;",data,Ashburton River,Private owner,2024/10/10 00:00:00,8248
7154,Wynyangoo,-27.9369,118.1889,WA,"rain gauge;",data,Salt Lake,Private owner,2024/10/10 00:00:00,8249
7159,Yarraquin,-27.5481,118.2182,WA,"rain gauge;",data,Salt Lake,Private owner,2024/10/10 00:00:00,8250
7160,Paroo,-26.2628,119.7639,WA,"rain gauge;",data,Salt Lake,Private owner,2024/10/10 00:00:00,8251
7161,Errabiddy,-25.4628,117.1364,WA,"rain gauge;",data,Gascoyne River,Private owner,2024/10/10 00:00:00,8252
7162,Mount Seabrook,-25.5986,117.7325,WA,"rain gauge;",data,Murchison River,Private owner,2024/10/10 00:00:00,8253
7165,Mingah Springs,-24.9483,118.7147,WA,"rain gauge;",data,Gascoyne River,Bureau of Meteorology,2024/10/10 00:00:00,8254
7176,Newman Aero,-23.4213,119.8023,WA,"rain gauge;",data,Fortescue River,Bureau of Meteorology,2024/10/10 00:00:00,8255
7177,Mininer,-23.6042,117.6892,WA,"rain gauge;",data,Ashburton River,Private owner,2024/10/10 00:00:00,8256
7179,Tangadee,-24.4114,118.9408,WA,"rain gauge;",data,Ashburton River,Private owner,2024/10/10 00:00:00,8257
7180,Marymia,-25.0386,120.0064,WA,"rain gauge;",data,Sandy Desert,Private owner,2024/10/10 00:00:00,8258
7181,Weelarrana,-22.9789,120.01,WA,"rain gauge;",data,Sandy Desert,Private owner,2024/10/10 00:00:00,8259
7185,Paraburdoo Aero,-23.1726,117.7493,WA,"rain gauge;",data,Ashburton River,Bureau of Meteorology,2024/10/10 00:00:00,8260
7190,Maranalgo,-29.3892,117.8297,WA,"rain gauge;",data,Ninghan,Private owner,2024/10/10 00:00:00,8261
7193,Glen Station,-27.0497,117.65,WA,"rain gauge;",data,Salt Lake,Private owner,2024/10/10 00:00:00,8262
7195,Byro,-26.0794,116.1539,WA,"rain gauge;",data,Murchison River,Private owner,2024/10/10 00:00:00,8263
7197,Challa,-28.2813,118.3106,WA,"rain gauge;",data,Salt Lake,Private owner,2024/10/10 00:00:00,8264
7207,Landor Airstrip,-25.1283,116.9369,WA,"rain gauge;",data,Gascoyne River,Bureau of Meteorology,2024/10/10 00:00:00,8265
7208,Mount Augustus Airstrip,-24.3075,116.9094,WA,"rain gauge;",data,Gascoyne River,Bureau of Meteorology,2024/10/10 00:00:00,8266
7209,Cobra Airstrip,-24.1994,116.4814,WA,"rain gauge;",data,Gascoyne River,Bureau of Meteorology,2024/10/10 00:00:00,8267
7210,Burringurrah Airstrip,-24.6347,116.9472,WA,"rain gauge;",data,Gascoyne River,Bureau of Meteorology,2024/10/10 00:00:00,8268
7211,Dalgety Downs Airstrip,-25.2694,116.2211,WA,"rain gauge;",data,Gascoyne River,Bureau of Meteorology,2024/10/10 00:00:00,8269
7300,Ten Sixty Six,-24.1847,119.7175,WA,"rain gauge;",data,Sandy Desert,Private owner,2024/10/10 00:00:00,8270
7500,Innouendy,-25.6939,116.5381,WA,"rain gauge;",data,Wooramel River,Private owner,2024/10/10 00:00:00,8271
7600,Mount Magnet Aero,-28.1156,117.8425,WA,"rain gauge;",data,Yarra Yarra Lakes,Bureau of Meteorology,2024/10/10 00:00:00,8272
8000,Ajana,-27.9607,114.6336,WA,"rain gauge;",data,Murchison River,Private owner,2024/10/10 00:00:00,8273
8002,Ballidu,-30.5967,116.7714,WA,"rain gauge;",data,Avon River,Bureau of Meteorology,2024/10/10 00:00:00,8274
8005,Barberton,-30.7294,116.02,WA,"rain gauge;",data,Moore-Hill Rivers,Private owner,2024/10/10 00:00:00,8275
8008,Berkshire Valley,-30.5831,116.135,WA,"rain gauge;",data,Moore-Hill Rivers,Private owner,2024/10/10 00:00:00,8276
8009,Bindi Bindi East,-30.6286,116.3861,WA,"rain gauge;",data,Avon River,Bureau of Meteorology,2024/10/10 00:00:00,8277
8013,Bowgada,-29.3303,116.1433,WA,"rain gauge;",data,Yarra Yarra Lakes,Private owner,2024/10/10 00:00:00,8278
8025,Carnamah,-29.6883,115.8857,WA,"rain gauge;",data,Yarra Yarra Lakes,Bureau of Meteorology,2024/10/10 00:00:00,8279
8028,Nabawa,-28.5008,114.7897,WA,"rain gauge;",data,Greenough River,Bureau of meteorology,2024/10/10 00:00:00,8280
8037,Coorow,-29.8811,116.0248,WA,"rain gauge;",data,Moore-Hill Rivers,Bureau of Meteorology,2024/10/10 00:00:00,8281
8044,Dongara,-29.2528,114.9306,WA,"rain gauge;",data,Greenough River,Bureau of meteorology,2024/10/10 00:00:00,8282
8050,Geraldton Town,-28.7769,114.605,WA,"rain gauge;",data,Greenough River,Bureau of meteorology,2024/10/10 00:00:00,8283
8060,South Holmwood,-29.0364,115.5536,WA,"rain gauge;",data,Greenough River,Private owner,2024/10/10 00:00:00,8284
8066,Kokardine,-30.7008,117.0608,WA,"rain gauge;",data,Avon River,Private owner,2024/10/10 00:00:00,8285
8072,Latham,-29.7582,116.4446,WA,"rain gauge;",data,Moore-Hill Rivers,Private owner,2024/10/10 00:00:00,8286
8075,Lynton,-28.2103,114.305,WA,"rain gauge;",data,Greenough River,Private owner,2024/10/10 00:00:00,8287
8081,Mellenbye,-28.8883,116.1947,WA,"rain gauge;",data,Yarra Yarra Lakes,Private owner,2024/10/10 00:00:00,8288
8085,Miling,-30.4921,116.3625,WA,"rain gauge;",data,Moore-Hill Rivers,Bureau of Meteorology,2024/10/10 00:00:00,8289
8086,Strawberry North,-29.1514,115.2428,WA,"rain gauge;",data,Greenough River,Private owner,2024/10/10 00:00:00,8290
8088,Mingenew,-29.1906,115.4414,WA,"rain gauge;",data,Greenough River,Private owner,2024/10/10 00:00:00,8291
8095,Mullewa,-28.5367,115.5142,WA,"rain gauge;",data,Greenough River,Bureau of meteorology,2024/10/10 00:00:00,8292
8096,Mumby,-28.1525,114.5689,WA,"rain gauge;",data,Greenough River,Private owner,2024/10/10 00:00:00,8293
8100,Northampton,-28.3456,114.6367,WA,"rain gauge;",data,Greenough River,Private owner,2024/10/10 00:00:00,8294
8104,Ogilvie,-28.1544,114.6692,WA,"rain gauge;",data,Greenough River,Private owner,2024/10/10 00:00:00,8295
8107,Perenjori,-29.4417,116.2875,WA,"rain gauge;",data,Yarra Yarra Lakes,Bureau of Meteorology,2024/10/10 00:00:00,8296
8113,Riverside,-27.8325,114.7364,WA,"rain gauge;",data,Murchison River,Private owner,2024/10/10 00:00:00,8297
8116,Sandsprings,-28.7894,114.9417,WA,"rain gauge;",data,Greenough River,Private owner,2024/10/10 00:00:00,8298
8121,Three Springs,-29.5339,115.7628,WA,"rain gauge;",data,Yarra Yarra Lakes,Private owner,2024/10/10 00:00:00,8299
8128,Tenindewa Bindu,-28.5536,115.2456,WA,"rain gauge;",data,Greenough River,Private owner,2024/10/10 00:00:00,8300
8130,Watheroo,-30.2992,116.0589,WA,"rain gauge;",data,Moore-Hill Rivers,Bureau of Meteorology,2024/10/10 00:00:00,8301
8137,Wongan Hills,-30.8917,116.7186,WA,"rain gauge;",data,Avon River,Bureau of Meteorology,2024/10/10 00:00:00,8302
8138,Wongan Hills Res.Station,-30.8408,116.7267,WA,"rain gauge;",data,Avon River,WA Department of Food and Agriculture,2024/10/10 00:00:00,8303
8141,Willigulli North,-28.3811,114.4531,WA,"rain gauge;",data,Greenough River,Private owner,2024/10/10 00:00:00,8304
8143,Yandanooka,-29.2872,115.6331,WA,"rain gauge;",data,Greenough River,Private owner,2024/10/10 00:00:00,8305
8147,Yuna,-28.325,114.9589,WA,"rain gauge;",data,Greenough River,Private owner,2024/10/10 00:00:00,8306
8151,Walebing,-30.6646,116.1383,WA,"rain gauge;",data,Moore-Hill Rivers,Bureau of Meteorology,2024/10/10 00:00:00,8307
8157,Canna,-28.8975,115.8627,WA,"rain gauge;",data,Yarra Yarra Lakes,Private owner,2024/10/10 00:00:00,8308
8160,Meridale,-30.5097,116.3728,WA,"rain gauge;",data,Moore-Hill Rivers,Bureau of Meteorology,2024/10/10 00:00:00,8309
8200,Eradu,-28.6936,115.0408,WA,"rain gauge;",data,Greenough River,Private owner,2024/10/10 00:00:00,8310
8202,Bindi Bindi North,-30.6221,116.3795,WA,"rain gauge;",data,Avon River,Bureau of Meteorology,2024/10/10 00:00:00,8311
8234,Byron,-28.5685,115.2799,WA,"rain gauge;",data,Greenough River,Bureau of meteorology,2024/10/10 00:00:00,8312
9500,Albany,-35.0289,117.8808,WA,"rain gauge;",data,Albany Coast,Bureau of Meteorology,2024/10/10 00:00:00,8313
8237,Tenindewa,-28.6857,115.2806,WA,"rain gauge;",data,Greenough River,Bureau of Meteorology,2024/10/10 00:00:00,8314
8240,Coolangatta,-28.91,115.5117,WA,"rain gauge;",data,Greenough River,Private owner,2024/10/10 00:00:00,8315
8251,Kalbarri,-27.7119,114.165,WA,"rain gauge;",data,Murchison River,Private owner,2024/10/10 00:00:00,8316
8254,Kondut,-30.7092,116.7744,WA,"rain gauge;",data,Avon River,Private owner,2024/10/10 00:00:00,8317
8275,Anro,-30.3678,116.2653,WA,"rain gauge;",data,Moore-Hill Rivers,Private owner,2024/10/10 00:00:00,8318
8280,Eurardy,-27.5656,114.6731,WA,"rain gauge;",data,Murchison River,Private owner,2024/10/10 00:00:00,8319
8290,North Island,-28.3009,113.5937,WA,"rain gauge;",data,Wooramel River,Bureau of Meteorology,2024/10/10 00:00:00,8320
8294,Wandana,-28.2094,115.285,WA,"rain gauge;",data,Greenough River,Private owner,2024/10/10 00:00:00,8321
8295,Strawberry,-29.2094,115.2628,WA,"rain gauge;",data,Greenough River,Private owner,2024/10/10 00:00:00,8322
8296,Morawa Airport,-29.2039,116.0247,WA,"rain gauge;",data,Yarra Yarra Lakes,Bureau of Meteorology,2024/10/10 00:00:00,8323
8297,Dalwallinu,-30.2761,116.6714,WA,"rain gauge;",data,Avon River,Bureau of Meteorology,2024/10/10 00:00:00,8324
8298,Tibradden,-28.7597,114.937,WA,"rain gauge;",data,Greenough River,Bureau of Meteorology,2024/10/10 00:00:00,8325
8299,Arradale,-29.1103,115.3173,WA,"rain gauge;",data,Greenough River,Bureau of Meteorology,2024/10/10 00:00:00,8326
8300,Tabletop,-29.0692,115.0915,WA,"rain gauge;",data,Greenough River,Bureau of Meteorology,2024/10/10 00:00:00,8327
8301,Barberton East,-30.7547,116.1303,WA,"rain gauge;",data,Moore-Hill Rivers,Bureau of Meteorology,2024/10/10 00:00:00,8328
8302,Wongan Hills North,-30.8506,116.7208,WA,"rain gauge;",data,Avon River,Bureau of Meteorology,2024/10/10 00:00:00,8329
8304,Moascar,-28.9571,114.9492,WA,"rain gauge;",data,Greenough River,Bureau of Meteorology,2024/10/10 00:00:00,8330
8305,Port Denison,-29.2778,114.9464,WA,"rain gauge;",data,Greenough River,Private owner,2024/10/10 00:00:00,8331
8306,Dartmoor South,-28.0636,115.1903,WA,"rain gauge;",data,Murchison River,Private owner,2024/10/10 00:00:00,8332
8307,Coolangatta Alert,-28.8916,115.4429,WA,"rain gauge;",data,Greenough River,Bureau of Meteorology,2024/10/10 00:00:00,8333
8308,Tardun Hill,-28.7996,115.7616,WA,"rain gauge;",data,Greenough River,Bureau of Meteorology,2024/10/10 00:00:00,8334
8309,Bellendaine,-29.3049,115.6552,WA,"rain gauge;",data,Greenough River,Bureau of Meteorology,2024/10/10 00:00:00,8335
8310,South Holmwood Alert,-29.0291,115.5548,WA,"rain gauge;",data,Greenough River,Bureau of Meteorology,2024/10/10 00:00:00,8336
8313,S Bend,-28.9852,114.772,WA,"rain gauge;",data,Greenough River,Private owner,2024/10/10 00:00:00,8337
8315,Geraldton Airport,-28.8047,114.6989,WA,"rain gauge;",data,Greenough River,Bureau of Meteorology,2024/10/10 00:00:00,8338
8316,Yallalie Basin,-30.3819,115.8464,WA,"rain gauge;",data,Moore-Hill Rivers,Bureau of Meteorology,2024/10/10 00:00:00,8339
8317,Anro Tbrg,-30.36,116.2896,WA,"rain gauge;",data,Moore-Hill Rivers,Bureau of Meteorology,2024/10/10 00:00:00,8340
8318,Mindalla Tbrg,-30.4215,116.4579,WA,"rain gauge;",data,Moore-Hill Rivers,Bureau of Meteorology,2024/10/10 00:00:00,8341
9001,Armadale,-32.1303,116.0053,WA,"rain gauge;",data,Swan Coast,Private owner,2024/10/10 00:00:00,8342
9007,Chidlow,-31.8622,116.2658,WA,"rain gauge;",data,Swan Coast,Bureau of Meteorology,2024/10/10 00:00:00,8343
9014,Dandaragan West,-30.6969,115.5817,WA,"rain gauge;",data,Moore-Hill Rivers,Private owner,2024/10/10 00:00:00,8344
9015,Karragullen North,-32.0887,116.1259,WA,"rain gauge;",data,Swan Coast,Private owner,2024/10/10 00:00:00,8345
9018,Gingin,-31.3461,115.9031,WA,"rain gauge;",data,Moore-Hill Rivers,Bureau of meteorology,2024/10/10 00:00:00,8346
9021,Perth Airport,-31.9275,115.9764,WA,"rain gauge;",data,Swan Coast,Bureau of Meteorology,2024/10/10 00:00:00,8347
9023,Jarrahdale,-32.3342,116.0755,WA,"rain gauge;",data,Murray River (Wa),Bureau of Meteorology,2024/10/10 00:00:00,8348
9025,Midland,-31.8691,116.0167,WA,"rain gauge;",data,Swan Coast,Bureau of meteorology,2024/10/10 00:00:00,8349
9033,New Norcia,-30.9711,116.2178,WA,"rain gauge;",data,Moore-Hill Rivers,Private owner,2024/10/10 00:00:00,8350
9037,Badgingarra Research Stn,-30.3381,115.5394,WA,"rain gauge;",data,Moore-Hill Rivers,Bureau of Meteorology,2024/10/10 00:00:00,8351
9039,Serpentine,-32.3536,116.005,WA,"rain gauge;",data,Murray River (Wa),Bureau of Meteorology,2024/10/10 00:00:00,8352
9053,Pearce Raaf,-31.6669,116.0189,WA,"rain gauge;",data,Swan Coast,Bureau of Meteorology,2024/10/10 00:00:00,8353
9066,Gidgegannup,-31.7906,116.1976,WA,"rain gauge;",data,Swan Coast,Bureau of Meteorology,2024/10/10 00:00:00,8354
9105,Wanneroo,-31.7317,115.7931,WA,"rain gauge;",data,Swan Coast,Bureau of meteorology,2024/10/10 00:00:00,8355
9106,Gosnells City,-32.0481,115.9844,WA,"rain gauge;",data,Swan Coast,Bureau of meteorology,2024/10/10 00:00:00,8356
9111,Karnet,-32.4389,116.0789,WA,"rain gauge;",data,Murray River (Wa),Bureau of meteorology,2024/10/10 00:00:00,8357
9112,Bindoon,-31.3928,116.0875,WA,"rain gauge;",data,Swan Coast,Private owner,2024/10/10 00:00:00,8358
9113,Roleystone,-32.1133,116.0819,WA,"rain gauge;",data,Swan Coast,Private owner,2024/10/10 00:00:00,8359
9127,Mosman Park,-32.0203,115.7692,WA,"rain gauge;",data,Swan Coast,Private owner,2024/10/10 00:00:00,8360
9131,Jurien Bay,-30.3081,115.0311,WA,"rain gauge;",data,Moore-Hill Rivers,Private owner,2024/10/10 00:00:00,8361
9147,Mooliabeenee,-31.3292,116.0811,WA,"rain gauge;",data,Swan Coast,Bureau of Meteorology,2024/10/10 00:00:00,8362
9169,Cervantes,-30.5006,115.0664,WA,"rain gauge;",data,Moore-Hill Rivers,Private owner,2024/10/10 00:00:00,8363
9172,Jandakot Aero,-32.1011,115.8794,WA,"rain gauge;",data,Swan Coast,Bureau of Meteorology,2024/10/10 00:00:00,8364
9178,Gingin Aero,-31.4628,115.8642,WA,"rain gauge;",data,Moore-Hill Rivers,Bureau of Meteorology,2024/10/10 00:00:00,8365
9182,Maida Vale,-31.9672,116.0231,WA,"rain gauge;",data,Swan Coast,Private owner,2024/10/10 00:00:00,8366
9193,Rottnest Island,-32.0069,115.5022,WA,"rain gauge;",data,Swan Coast,Bureau of Meteorology,2024/10/10 00:00:00,8367
9199,Leeman,-29.9486,114.9781,WA,"rain gauge;",data,Moore-Hill Rivers,Private owner,2024/10/10 00:00:00,8368
9202,Mount Helena,-31.8344,116.2197,WA,"rain gauge;",data,Swan Coast,Private owner,2024/10/10 00:00:00,8369
9215,Swanbourne,-31.956,115.7619,WA,"rain gauge;",data,Swan Coast,Bureau of Meteorology,2024/10/10 00:00:00,8370
9225,Perth Metro,-31.9192,115.8728,WA,"rain gauge;",data,Swan Coast,Bureau of Meteorology,2024/10/10 00:00:00,8371
9240,Bickley,-32.0072,116.1369,WA,"rain gauge;",data,Swan Coast,Bureau of Meteorology,2024/10/10 00:00:00,8372
9243,Woodridge Estate,-31.335,115.5722,WA,"rain gauge;",data,Moore-Hill Rivers,Private owner,2024/10/10 00:00:00,8373
9248,Moondah Brook,-31.332,115.9513,WA,"rain gauge;",data,Moore-Hill Rivers,Bureau of Meteorology,2024/10/10 00:00:00,8374
9252,Noble Falls,-31.7683,116.2475,WA,"rain gauge;",data,Swan Coast,Private owner,2024/10/10 00:00:00,8375
9253,Hopelands,-32.3914,115.8489,WA,"rain gauge;",data,Murray River (Wa),Bureau of Meteorology,2024/10/10 00:00:00,8376
9256,Garden Island Hsf,-32.2433,115.6839,WA,"rain gauge;",data,Murray River (Wa),Bureau of Meteorology,2024/10/10 00:00:00,8377
9258,Anketell,-32.2156,115.8758,WA,"rain gauge;",data,Murray River (Wa),Private owner,2024/10/10 00:00:00,8378
9260,Mount Solus,-32.4697,116.2143,WA,"rain gauge;",data,Murray River (Wa),Bureau of Meteorology,2024/10/10 00:00:00,8379
9263,Whiteman Park,-31.8372,115.9502,WA,"rain gauge;",data,Swan Coast,Bureau of Meteorology,2024/10/10 00:00:00,8380
9264,Tamala Park (Mindarie),-31.7078,115.7244,WA,"rain gauge;",data,Swan Coast,Bureau of meteorology,2024/10/10 00:00:00,8381
9268,Julimar Forest,-31.4566,116.3701,WA,"rain gauge;",data,Avon River,Bureau of Meteorology,2024/10/10 00:00:00,8382
9269,Bindoon Army Gate,-31.3397,116.26,WA,"rain gauge;",data,Swan Coast,Private owner,2024/10/10 00:00:00,8383
9270,Mooliabeenee Tbrg,-31.3297,116.0813,WA,"rain gauge;",data,Swan Coast,Bureau of Meteorology,2024/10/10 00:00:00,8384
9271,Bungendore,-32.1886,116.0564,WA,"rain gauge;",data,Swan Coast,Bureau of Meteorology,2024/10/10 00:00:00,8385
9274,Minston Park,-31.2614,116.126,WA,"rain gauge;",data,Swan Coast,Bureau of Meteorology,2024/10/10 00:00:00,8386
9275,Muchea,-31.5869,115.9694,WA,"rain gauge;",data,Swan Coast,Bureau of Meteorology,2024/10/10 00:00:00,8387
9276,Nambung Station,-30.5744,115.2231,WA,"rain gauge;",data,Moore-Hill Rivers,Private owner,2024/10/10 00:00:00,8388
9277,Lake Chittering,-31.4319,116.0856,WA,"rain gauge;",data,Swan Coast,Bureau of Meteorology,2024/10/10 00:00:00,8389
9278,Yoongarillup Tbrg,-33.7394,115.47,WA,"rain gauge;",data,Busselton Coast,Bureau of Meteorology,2024/10/10 00:00:00,8390
9279,Canterbury,-31.0008,116.2314,WA,"rain gauge;",data,Moore-Hill Rivers,Bureau of Meteorology,2024/10/10 00:00:00,8391
9504,Boyup Brook,-33.8325,116.3894,WA,"rain gauge;",data,Blackwood River,Bureau of Meteorology,2024/10/10 00:00:00,8392
9505,Balingup,-33.7864,115.9817,WA,"rain gauge;",data,Blackwood River,Bureau of Meteorology,2024/10/10 00:00:00,8393
9507,Bannister,-32.6836,116.5194,WA,"rain gauge;",data,Murray River (Wa),Private owner,2024/10/10 00:00:00,8394
9510,Bridgetown Comparison,-33.9575,116.1375,WA,"rain gauge;",data,Blackwood River,Bureau of Meteorology,2024/10/10 00:00:00,8395
9513,Brunswick Junction,-33.2136,115.85,WA,"rain gauge;",data,Collie River,Private owner,2024/10/10 00:00:00,8396
9515,Busselton Shire,-33.6611,115.3456,WA,"rain gauge;",data,Busselton Coast,Bureau of meteorology,2024/10/10 00:00:00,8397
9518,Cape Leeuwin,-34.3728,115.1358,WA,"rain gauge;",data,Blackwood River,Bureau of Meteorology,2024/10/10 00:00:00,8398
9519,Cape Naturaliste,-33.5372,115.0189,WA,"rain gauge;",data,Busselton Coast,Bureau of Meteorology,2024/10/10 00:00:00,8399
9527,Dardanup East,-33.3969,115.7833,WA,"rain gauge;",data,Preston River,Bureau of Meteorology,2024/10/10 00:00:00,8400
9531,Denmark,-34.9617,117.3567,WA,"rain gauge;",data,Denmark River,Bureau of Meteorology,2024/10/10 00:00:00,8401
9532,Denmark Agric. School,-34.9528,117.3733,WA,"rain gauge;",data,Denmark River,Private owner,2024/10/10 00:00:00,8402
10007,Bencubbin,-30.8081,117.8603,WA,"rain gauge;",data,Avon River,Private owner,2024/10/10 00:00:00,8495
9534,Donnybrook,-33.5719,115.8247,WA,"rain gauge;",data,Preston River,Bureau of Meteorology,2024/10/10 00:00:00,8403
9538,Dwellingup,-32.7103,116.0594,WA,"rain gauge;",data,Murray River (Wa),Bureau of Meteorology,2024/10/10 00:00:00,8404
9542,Esperance Aero,-33.6825,121.8275,WA,"rain gauge;",data,Esperance Coast,Bureau of Meteorology,2024/10/10 00:00:00,8405
9547,Forest Grove,-34.0744,115.0808,WA,"rain gauge;",data,Blackwood River,Private owner,2024/10/10 00:00:00,8406
9552,Greenbushes,-33.8564,116.055,WA,"rain gauge;",data,Blackwood River,Private owner,2024/10/10 00:00:00,8407
9557,Hopetoun,-33.9327,120.0944,WA,"rain gauge;",data,Esperance Coast,Private owner,2024/10/10 00:00:00,8408
9561,Kendenup,-34.4858,117.6289,WA,"rain gauge;",data,Albany Coast,Private owner,2024/10/10 00:00:00,8409
9573,Manjimup,-34.2508,116.145,WA,"rain gauge;",data,Warren River,Bureau of Meteorology,2024/10/10 00:00:00,8410
9574,Margaret River,-33.9583,115.0636,WA,"rain gauge;",data,Busselton Coast,Bureau of meteorology,2024/10/10 00:00:00,8411
9575,Marradong,-32.8556,116.45,WA,"rain gauge;",data,Murray River (Wa),Private owner,2024/10/10 00:00:00,8412
9581,Mount Barker,-34.625,117.6361,WA,"rain gauge;",data,Denmark River,Bureau of meteorology,2024/10/10 00:00:00,8413
9585,Nannup,-33.9797,115.7656,WA,"rain gauge;",data,Blackwood River,Bureau of meteorology,2024/10/10 00:00:00,8414
9587,Newbicup,-33.9967,116.4253,WA,"rain gauge;",data,Blackwood River,Private owner,2024/10/10 00:00:00,8415
9590,Northcliffe,-34.6336,116.1236,WA,"rain gauge;",data,Shannon River,Bureau of Meteorology,2024/10/10 00:00:00,8416
9592,Pemberton,-34.4478,116.0433,WA,"rain gauge;",data,Warren River,Bureau of Meteorology,2024/10/10 00:00:00,8417
9594,Peppermint Grove,-34.435,119.3628,WA,"rain gauge;",data,Albany Coast,Private owner,2024/10/10 00:00:00,8418
9599,Barrett Meadows,-34.98,117.6322,WA,"rain gauge;",data,Denmark River,Private owner,2024/10/10 00:00:00,8419
9600,Rosa Brook,-33.9628,115.1828,WA,"rain gauge;",data,Busselton Coast,Private owner,2024/10/10 00:00:00,8420
9603,Busselton Aero,-33.6818,115.4026,WA,"rain gauge;",data,Busselton Coast,Bureau of Meteorology,2024/10/10 00:00:00,8421
9607,White Gums,-34.5472,117.9363,WA,"rain gauge;",data,Albany Coast,Private owner,2024/10/10 00:00:00,8422
9611,Walpole,-34.9761,116.7328,WA,"rain gauge;",data,Shannon River,Bureau of Meteorology,2024/10/10 00:00:00,8423
9613,Warner Glen,-34.1436,115.2261,WA,"rain gauge;",data,Blackwood River,Private owner,2024/10/10 00:00:00,8424
9614,Waroona,-32.8564,115.8925,WA,"rain gauge;",data,Harvey River,Private owner,2024/10/10 00:00:00,8425
9616,Westbourne,-34.0911,116.6628,WA,"rain gauge;",data,Warren River,Private owner,2024/10/10 00:00:00,8426
9617,Bridgetown,-33.9486,116.1311,WA,"rain gauge;",data,Blackwood River,Bureau of Meteorology,2024/10/10 00:00:00,8427
9619,Wilgarrup,-34.1519,116.2042,WA,"rain gauge;",data,Warren River,Private owner,2024/10/10 00:00:00,8428
